CustomerID,CustomerName,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment
21694,Bobby Sai,4298,1,49.970000,2,3,4,9,Loyal Customers
21783,Kate Goel,4499,1,49.970000,4,3,4,11,Champions
22347,Abigail Long,4294,1,49.970000,2,3,4,9,Loyal Customers
23248,Bailey Peterson,4294,1,49.970000,2,3,4,9,Loyal Customers
20486,Jack Butler,4291,1,49.970000,2,3,4,9,Loyal Customers
12734,Margaret Zhou,4290,1,49.970000,2,3,4,9,Loyal Customers
21729,Alexandria Morgan,4286,1,49.970000,2,3,4,9,Loyal Customers
11474,Melvin Xu,4286,1,49.970000,2,3,4,9,Loyal Customers
20514,Hannah Griffin,4287,1,49.970000,2,3,4,9,Loyal Customers
21744,Emma Perry,4283,1,49.970000,2,3,4,9,Loyal Customers
11596,Roger Raje,4281,1,49.970000,2,3,4,9,Loyal Customers
21760,Margaret She,4277,1,49.970000,2,3,4,9,Loyal Customers
20692,John Lewis,4278,1,49.970000,2,3,4,9,Loyal Customers
23262,Sydney Kelly,4269,1,49.970000,2,3,4,9,Loyal Customers
21809,Sydney Thompson,4271,1,49.970000,2,3,4,9,Loyal Customers
21415,Sydney Sanchez,4271,1,49.970000,2,3,4,9,Loyal Customers
21458,Carson Price,4389,1,49.970000,3,2,4,9,Loyal Customers
21328,Xavier Nelson,4366,1,49.970000,3,3,4,10,Loyal Customers
25001,Clayton Xu,4367,1,49.970000,3,3,4,10,Loyal Customers
20435,Natalie Green,4358,1,49.970000,3,3,4,10,Loyal Customers
21397,Mason Howard,4357,1,49.970000,3,3,4,10,Loyal Customers
20635,Nathan Young,4359,1,49.970000,3,3,4,10,Loyal Customers
12714,Colleen Lu,4355,1,49.970000,3,3,4,10,Loyal Customers
28943,Arthur Martin,4373,1,49.970000,3,3,4,10,Loyal Customers
21452,Seth Bailey,4375,1,49.970000,3,3,4,10,Loyal Customers
21003,Jimmy Hernandez,4514,1,49.970000,4,3,4,11,Champions
23249,Tasha Nara,4521,1,49.970000,4,3,4,11,Champions
21784,Mackenzie Hernandez,4421,1,49.970000,3,2,4,9,Loyal Customers
12812,Brandi Sanz,4419,1,49.970000,3,2,4,9,Loyal Customers
20410,Richard Jackson,4455,1,49.970000,4,2,4,10,Loyal Customers
21805,Lucas Russell,4450,1,49.970000,4,2,4,10,Loyal Customers
24876,Jarrod Subram,4445,1,49.970000,4,2,4,10,Loyal Customers
20489,Jacob Davis,4442,1,49.970000,4,2,4,10,Loyal Customers
21782,Blake Martin,4437,1,49.970000,4,2,4,10,Loyal Customers
21743,Theresa Rubio,4436,1,49.970000,4,2,4,10,Loyal Customers
20458,Erick Subram,4436,1,49.970000,4,2,4,10,Loyal Customers
21157,Robert Perry,4395,1,49.970000,3,2,4,9,Loyal Customers
20507,Joshua Anderson,4390,1,49.970000,3,2,4,9,Loyal Customers
12720,Nicolas Chande,4392,1,49.970000,3,2,4,9,Loyal Customers
29120,Kaitlyn Brown,4396,1,49.970000,3,2,4,9,Loyal Customers
21244,Allison Torres,4400,1,49.970000,3,2,4,9,Loyal Customers
24268,Meredith Gill,4408,1,49.970000,3,2,4,9,Loyal Customers
29321,Roger Zheng,4410,1,49.970000,3,2,4,9,Loyal Customers
21624,Faith Price,4425,1,49.970000,3,2,4,9,Loyal Customers
20370,Blake Young,4427,1,49.970000,4,2,4,10,Loyal Customers
12557,Phillip Lopez,4428,1,49.970000,4,2,4,10,Loyal Customers
23215,Juan Richardson,4289,1,49.960000,2,3,4,9,Loyal Customers
23083,Samuel Smith,4339,1,49.900000,3,4,4,11,Champions
19972,Lindsay Chander,4278,2,49.700000,2,1,4,7,Potential Loyalists
15449,Cedric Yuan,4194,2,49.560000,1,1,4,6,Potential Loyalists
26508,Marcus Ross,4425,1,49.480000,3,2,4,9,Loyal Customers
21515,Barbara Yuan,4398,1,49.480000,3,2,4,9,Loyal Customers
16304,Justin Moore,4435,1,49.480000,4,2,4,10,Loyal Customers
25351,Jordan Phillips,4460,1,49.480000,4,2,4,10,Loyal Customers
26062,Chad Raji,4417,1,49.480000,3,2,4,9,Loyal Customers
26639,Riley Diaz,4339,1,49.480000,3,4,4,11,Champions
19908,Pamela Prasad,4197,1,49.480000,1,4,4,9,Loyal Customers
25932,Marcus Rodriguez,4169,1,49.480000,1,4,4,9,Loyal Customers
26008,Jennifer Gonzales,4170,1,49.480000,1,4,4,9,Loyal Customers
15045,Tasha Luo,4349,1,49.480000,3,4,4,11,Champions
25894,Steve Zeng,4348,1,49.480000,3,4,4,11,Champions
26345,Connor Baker,4335,1,49.480000,3,4,4,11,Champions
26332,Aaron Mitchell,4327,1,49.480000,2,4,4,10,Loyal Customers
18037,Bruce Garcia,4303,1,49.480000,2,4,4,10,Loyal Customers
25258,Micheal Vazquez,4322,1,49.480000,2,4,4,10,Loyal Customers
25933,Dalton Stewart,4315,1,49.480000,2,4,4,10,Loyal Customers
26244,Jordan Hughes,4314,1,49.480000,2,4,4,10,Loyal Customers
26477,Joel Rana,4274,1,49.480000,2,4,4,10,Loyal Customers
17851,Warren Tang,4164,1,49.480000,1,4,4,9,Loyal Customers
16462,Marissa Gonzales,4180,1,49.480000,1,4,4,9,Loyal Customers
17817,Felicia Gutierrez,4230,1,49.480000,1,4,4,9,Loyal Customers
26525,Jeremy Bell,4296,1,49.480000,2,3,4,9,Loyal Customers
26088,Ethan Perry,4299,1,49.480000,2,3,4,9,Loyal Customers
26523,Casey Raji,4264,1,49.480000,2,3,4,9,Loyal Customers
26501,Allison Parker,4278,1,49.480000,2,3,4,9,Loyal Customers
26065,Chloe Powell,4265,1,49.480000,2,3,4,9,Loyal Customers
16320,Rachel Simmons,4495,1,49.480000,4,3,4,11,Champions
16194,Katie Deng,4472,1,49.480000,4,3,4,11,Champions
26064,Logan Scott,4376,1,49.480000,3,3,4,10,Loyal Customers
26478,Sara Collins,4357,1,49.480000,3,3,4,10,Loyal Customers
25003,Tristan Russell,4388,1,49.480000,3,2,4,9,Loyal Customers
11258,Xavier Hill,4359,2,49.230000,3,2,4,9,Loyal Customers
23150,Gabriella Allen,4215,1,49.220000,1,4,4,9,Loyal Customers
13028,Dalton Thompson,4199,1,48.980000,1,4,4,9,Loyal Customers
14695,Russell Andersen,4248,1,48.980000,2,4,4,10,Loyal Customers
21565,Sheena Shan,4507,1,48.980000,4,3,4,11,Champions
22843,Tiffany Lu,4453,1,48.980000,4,2,4,10,Loyal Customers
12893,Brittany Foster,4207,2,48.980000,1,1,4,6,Potential Loyalists
12894,Natalie Walker,4286,2,48.980000,2,1,4,7,Potential Loyalists
12932,Tyler Johnson,4255,2,48.980000,2,1,4,7,Potential Loyalists
13569,Marcus Hall,4404,1,48.970000,3,2,4,9,Loyal Customers
27840,John Johnson,4405,1,48.970000,3,2,4,9,Loyal Customers
14153,Dylan Lewis,4424,1,48.970000,3,2,4,9,Loyal Customers
22796,Brad Nath,4419,1,48.970000,3,2,4,9,Loyal Customers
24133,Carla Patel,4423,1,48.970000,3,2,4,9,Loyal Customers
27816,Erick Kapoor,4411,1,48.970000,3,2,4,9,Loyal Customers
19045,Ross Rodriguez,4408,1,48.970000,3,2,4,9,Loyal Customers
12636,Tamer Salah,4360,2,48.970000,3,2,4,9,Loyal Customers
13696,Katherine Edwards,4503,1,48.970000,4,3,4,11,Champions
22569,Johnny Goel,4477,1,48.970000,4,3,4,11,Champions
21680,Ricky Torres,4490,1,48.970000,4,3,4,11,Champions
22496,Christina Brooks,4277,1,48.970000,2,3,4,9,Loyal Customers
21842,Neil Navarro,4299,1,48.970000,2,3,4,9,Loyal Customers
28910,Melody Martin,4293,1,48.970000,2,3,4,9,Loyal Customers
16279,Victoria Patterson,4285,1,48.970000,2,3,4,9,Loyal Customers
24243,Karen Lin,4389,1,48.970000,3,2,4,9,Loyal Customers
22507,Louis Wang,4380,1,48.970000,3,3,4,10,Loyal Customers
25503,Richard Hill,4367,1,48.970000,3,3,4,10,Loyal Customers
22588,Teresa Martin,4365,1,48.970000,3,3,4,10,Loyal Customers
26208,Sharon Anand,4379,1,48.970000,3,3,4,10,Loyal Customers
22553,Melinda Vazquez,4368,1,48.970000,3,3,4,10,Loyal Customers
19762,Warren Ma,4354,1,48.970000,3,3,4,10,Loyal Customers
16652,Nicole Richardson,4350,1,48.970000,3,3,4,10,Loyal Customers
11342,Marshall Wang,4362,1,48.970000,3,3,4,10,Loyal Customers
21120,Roger Chen,4522,1,48.970000,4,3,4,11,Champions
26233,Cristina Chande,4520,1,48.970000,4,3,4,11,Champions
25820,Adam Evans,4513,1,48.970000,4,3,4,11,Champions
27805,Barbara Ye,4240,1,48.970000,1,4,4,9,Loyal Customers
13826,Candice He,4245,1,48.970000,1,4,4,9,Loyal Customers
11390,Christine Raji,4244,1,48.970000,1,4,4,9,Loyal Customers
25670,Ariana Brooks,4227,1,48.970000,1,4,4,9,Loyal Customers
14964,Damien Shen,4223,1,48.970000,1,4,4,9,Loyal Customers
12872,Olivia Hughes,4223,1,48.970000,1,4,4,9,Loyal Customers
28886,Franklin Jai,4218,1,48.970000,1,4,4,9,Loyal Customers
21129,Rafael Wang,4203,1,48.970000,1,4,4,9,Loyal Customers
23548,Haley Morris,4200,1,48.970000,1,4,4,9,Loyal Customers
19072,Tamara Lu,4162,1,48.970000,1,4,4,9,Loyal Customers
28677,Damien Tang,4178,1,48.970000,1,4,4,9,Loyal Customers
19939,Alvin Wang,4212,1,48.970000,1,4,4,9,Loyal Customers
12870,Tyrone Munoz,4208,1,48.970000,1,4,4,9,Loyal Customers
18630,Priscilla She,4205,1,48.970000,1,4,4,9,Loyal Customers
24216,Tara Black,4214,1,48.970000,1,4,4,9,Loyal Customers
19183,Edwin Raje,4305,1,48.970000,2,4,4,10,Loyal Customers
14550,Kristy Vazquez,4305,1,48.970000,2,4,4,10,Loyal Customers
21086,Katelyn Bell,4329,1,48.970000,2,4,4,10,Loyal Customers
11384,Tiffany Wang,4341,1,48.970000,3,4,4,11,Champions
14968,Troy Patel,4344,1,48.970000,3,4,4,11,Champions
21821,Clayton Tang,4347,1,48.970000,3,4,4,11,Champions
14785,Gavin Patterson,4186,1,48.970000,1,4,4,9,Loyal Customers
16883,Tyler Davis,4185,1,48.970000,1,4,4,9,Loyal Customers
22545,Brittany Bryant,4338,1,48.970000,3,4,4,11,Champions
11383,Marie Gill,4189,1,48.970000,1,4,4,9,Loyal Customers
13493,Valerie Zhao,4441,2,48.960000,4,2,4,10,Loyal Customers
13509,Lucas Johnson,4397,2,48.960000,3,2,4,9,Loyal Customers
12871,Leah Li,4169,2,48.960000,1,1,4,6,Potential Loyalists
11143,Jonathan Henderson,4202,2,48.560000,1,1,4,6,Potential Loyalists
11174,Nicholas Robinson,4349,2,48.560000,3,1,4,8,Potential Loyalists
11159,Brianna Hughes,4244,2,48.560000,1,1,4,6,Potential Loyalists
19953,Darrell Lal,4184,2,48.450000,1,1,4,6,Potential Loyalists
11043,Nathan Simmons,4325,2,47.980000,2,1,4,7,Potential Loyalists
28338,Kristi Vance,4399,1,47.970000,3,2,4,9,Loyal Customers
25699,Marcus Kelly,4398,1,47.970000,3,2,4,9,Loyal Customers
24130,Tanya Navarro,4395,1,47.970000,3,2,4,9,Loyal Customers
23631,Colin Wang,4171,1,47.970000,1,4,4,9,Loyal Customers
20057,Ramon Zhou,4302,1,47.970000,2,4,4,10,Loyal Customers
29331,Melvin Yuan,4324,1,47.970000,2,4,4,10,Loyal Customers
20932,Cole Kelly,4239,1,47.970000,1,4,4,9,Loyal Customers
25627,Joe Carlson,4515,1,47.970000,4,3,4,11,Champions
26900,Rosa Sun,4288,1,47.970000,2,3,4,9,Loyal Customers
19488,Jamie Lin,4265,1,47.970000,2,3,4,9,Loyal Customers
29347,Jonathan Edwards,4498,1,47.970000,4,3,4,11,Champions
27782,Mason Hernandez,4499,1,47.970000,4,3,4,11,Champions
27530,Maria Ross,4472,1,47.960000,4,3,4,11,Champions
29428,Kristopher Perez,4519,1,47.960000,4,3,4,11,Champions
26552,Judith Turner,4383,1,47.960000,3,3,4,10,Loyal Customers
27390,Leah Zeng,4213,1,47.960000,1,4,4,9,Loyal Customers
23913,Riley Cooper,4191,1,47.960000,1,4,4,9,Loyal Customers
17211,Virginia Rodriguez,4510,1,47.940000,4,3,4,11,Champions
11864,Elizabeth Thompson,4398,2,47.940000,3,2,4,9,Loyal Customers
11926,Eduardo Foster,4386,2,47.940000,3,2,4,9,Loyal Customers
12197,Adam Hernandez,4428,2,47.940000,4,2,4,10,Loyal Customers
11882,Patrick Stewart,4362,2,47.940000,3,2,4,9,Loyal Customers
11928,Isabella Morris,4208,2,47.940000,1,1,4,6,Potential Loyalists
11863,Jessica Wood,4308,2,47.940000,2,1,4,7,Potential Loyalists
11463,Alisha Beck,4208,3,47.920000,1,1,4,6,Potential Loyalists
11749,Eduardo Jackson,4190,3,47.920000,1,1,4,6,Potential Loyalists
11753,Felicia Ortega,4267,3,47.920000,2,1,4,7,Potential Loyalists
11314,Mya Flores,4218,2,47.530000,1,1,4,6,Potential Loyalists
20655,Edward Butler,4311,1,47.420000,2,4,4,10,Loyal Customers
16460,Jodi Xu,4228,2,47.260000,1,1,4,6,Potential Loyalists
17110,Meredith Garcia,4283,2,47.260000,2,1,4,7,Potential Loyalists
16511,Joe Raman,4359,2,47.260000,3,2,4,9,Loyal Customers
16449,Casey Browning,4410,2,47.260000,3,2,4,9,Loyal Customers
16454,Marco Suri,4442,2,47.260000,4,2,4,10,Loyal Customers
16459,Carolyn Kapoor,4461,2,47.260000,4,2,4,10,Loyal Customers
16437,Jésus Gutierrez,4392,2,47.260000,3,2,4,9,Loyal Customers
19087,Erica Gao,4518,2,47.200000,4,2,4,10,Loyal Customers
24737,Angela Bailey,4463,1,46.830000,4,2,4,10,Loyal Customers
24435,Mariah Hughes,4447,1,46.830000,4,2,4,10,Loyal Customers
14177,Kenneth Nara,4213,1,46.830000,1,4,4,9,Loyal Customers
25160,Mackenzie Stewart,4389,1,46.830000,3,2,4,9,Loyal Customers
23790,Isabella Williams,4367,1,46.830000,3,3,4,10,Loyal Customers
19962,Dominic Prasad,4355,2,46.750000,3,2,4,9,Loyal Customers
17355,Shaun Black,4373,2,46.470000,3,2,4,9,Loyal Customers
17375,Sheila Gill,4187,2,46.470000,1,1,4,6,Potential Loyalists
14369,Devin Sanchez,4368,1,46.470000,3,3,4,10,Loyal Customers
13245,Angel Scott,4367,1,46.470000,3,3,4,10,Loyal Customers
13761,Logan Powell,4380,1,46.470000,3,3,4,10,Loyal Customers
13989,Chloe Bradley,4477,1,46.470000,4,3,4,11,Champions
17189,Clarence Goel,4487,1,46.470000,4,3,4,11,Champions
12878,Gilbert Sun,4501,1,46.470000,4,3,4,11,Champions
15000,Kelli Zhou,4500,1,46.470000,4,3,4,11,Champions
20771,Madeline Edwards,4243,1,46.470000,1,4,4,9,Loyal Customers
19823,Abigail Foster,4218,1,46.470000,1,4,4,9,Loyal Customers
13441,Omar Zhang,4222,1,46.470000,1,4,4,9,Loyal Customers
15249,Abigail Anderson,4308,1,46.470000,2,4,4,10,Loyal Customers
13061,Ethan Anderson,4306,1,46.470000,2,4,4,10,Loyal Customers
13191,Emma Rodriguez,4313,1,46.470000,2,4,4,10,Loyal Customers
14293,Kyle Campbell,4325,1,46.470000,2,4,4,10,Loyal Customers
12093,Levi Chandra,4168,2,46.280000,1,1,4,6,Potential Loyalists
11190,Carson Bryant,4174,2,46.270000,1,1,4,6,Potential Loyalists
11163,Gabriel Wang,4338,2,46.270000,3,1,4,8,Potential Loyalists
11221,Nathan Perry,4265,2,46.270000,2,1,4,7,Potential Loyalists
11183,Jasmine Lee,4391,2,46.270000,3,2,4,9,Loyal Customers
19781,Alexis Washington,4414,2,46.260000,3,2,4,9,Loyal Customers
11755,Willie Pal,4326,3,46.250000,2,1,4,7,Potential Loyalists
18258,Cassie Chander,4253,2,45.950000,2,1,4,7,Potential Loyalists
18221,Marc Alvarez,4317,2,45.950000,2,1,4,7,Potential Loyalists
18253,Trisha Guo,4329,2,45.950000,2,1,4,7,Potential Loyalists
15173,Miguel Henderson,4444,1,45.950000,4,2,4,10,Loyal Customers
15260,Kathleen Torres,4461,1,45.950000,4,2,4,10,Loyal Customers
14296,Benjamin Russell,4407,1,45.950000,3,2,4,9,Loyal Customers
14358,Amanda Watson,4345,1,45.950000,3,4,4,11,Champions
13300,Timothy Hernandez,4313,1,45.950000,2,4,4,10,Loyal Customers
13755,Luke Roberts,4218,1,45.950000,1,4,4,9,Loyal Customers
20202,Alexandra Jones,4213,1,45.950000,1,4,4,9,Loyal Customers
13857,Victoria Thompson,4211,1,45.950000,1,4,4,9,Loyal Customers
19055,Garrett Bailey,4211,1,45.950000,1,4,4,9,Loyal Customers
13033,Xavier Gonzalez,4173,1,45.950000,1,4,4,9,Loyal Customers
12778,Connie Morgan,4201,1,45.950000,1,4,4,9,Loyal Customers
17208,Jacob Miller,4355,1,45.950000,3,3,4,10,Loyal Customers
24389,Xavier Carter,4510,1,45.580000,4,3,4,11,Champions
24294,Luis Yang,4300,1,45.580000,2,3,4,9,Loyal Customers
28412,Walter Vazquez,4501,1,45.580000,4,3,4,11,Champions
25149,Samantha Griffin,4221,1,45.580000,1,4,4,9,Loyal Customers
24401,Douglas Rana,4344,1,45.580000,3,4,4,11,Champions
25154,Clinton Serrano,4198,1,45.580000,1,4,4,9,Loyal Customers
24313,Taylor Brooks,4417,1,45.580000,3,2,4,9,Loyal Customers
12654,Briana Gill,4378,2,45.260000,3,2,4,9,Loyal Customers
12729,Jose Perry,4337,2,45.260000,3,1,4,8,Potential Loyalists
12602,Francisco Srini,4195,2,45.260000,1,1,4,6,Potential Loyalists
13412,Rafael Zhao,4201,2,45.260000,1,1,4,6,Potential Loyalists
19388,Alberto Martin,4448,1,45.220000,4,2,4,10,Loyal Customers
23184,Hailey Carter,4407,1,45.220000,3,2,4,9,Loyal Customers
22105,Taylor Cooper,4189,1,45.220000,1,4,4,9,Loyal Customers
23126,Carolyn Van,4211,1,45.220000,1,4,4,9,Loyal Customers
22037,Angela Gonzales,4298,1,45.220000,2,3,4,9,Loyal Customers
23353,Sophia Scott,4282,1,45.220000,2,3,4,9,Loyal Customers
22364,Katherine Jenkins,4356,1,45.220000,3,3,4,10,Loyal Customers
19449,Nuan Yuan,4377,1,45.220000,3,3,4,10,Loyal Customers
23199,Brandon Hayes,4358,1,45.220000,3,3,4,10,Loyal Customers
21353,Karen Wu,4360,1,44.980000,3,3,4,10,Loyal Customers
21474,Lucas Gray,4500,1,44.980000,4,3,4,11,Champions
13610,Omar Sharma,4475,1,44.980000,4,3,4,11,Champions
23251,Evan Scott,4479,1,44.980000,4,3,4,11,Champions
22007,Kaylee Hernandez,4211,1,44.980000,1,4,4,9,Loyal Customers
13578,Karl Nath,4175,1,44.980000,1,4,4,9,Loyal Customers
12660,Toni Sanchez,4221,1,44.980000,1,4,4,9,Loyal Customers
13601,Tanya Dominguez,4187,1,44.980000,1,4,4,9,Loyal Customers
21717,Angel King,4162,1,44.980000,1,4,4,9,Loyal Customers
21801,Kaylee Cooper,4338,1,44.980000,3,4,4,11,Champions
13594,Jessica Williams,4346,1,44.980000,3,4,4,11,Champions
21287,Kendra Jimenez,4328,1,44.980000,2,4,4,10,Loyal Customers
20522,Kevin Parker,4327,1,44.980000,2,4,4,10,Loyal Customers
21693,Alyssa Ashe,4404,1,44.980000,3,2,4,9,Loyal Customers
28950,Carl Lal,4449,1,44.980000,4,2,4,10,Loyal Customers
12737,Brett Chandra,4458,1,44.980000,4,2,4,10,Loyal Customers
16542,Jésus Ortega,4195,2,44.970000,1,1,4,6,Potential Loyalists
16464,Alan Liu,4305,2,44.970000,2,1,4,7,Potential Loyalists
16574,Joe Gomez,4225,2,44.970000,1,1,4,6,Potential Loyalists
24260,Blake Perry,4214,1,44.970000,1,4,4,9,Loyal Customers
16926,Rodney Sanz,4201,2,44.950000,1,1,4,6,Potential Loyalists
16738,Ramon Lu,4415,2,44.950000,3,2,4,9,Loyal Customers
18187,Dennis Gao,4401,1,44.910000,3,2,4,9,Loyal Customers
21580,Mariah Ward,4393,1,44.910000,3,2,4,9,Loyal Customers
12896,Victoria Wood,4466,1,44.910000,4,3,4,11,Champions
13458,Joan James,4517,1,44.910000,4,3,4,11,Champions
11322,Sydney Garcia,4414,2,44.570000,3,2,4,9,Loyal Customers
11504,Jordan Baker,4432,2,44.570000,4,2,4,10,Loyal Customers
11279,Amanda Cook,4382,2,44.570000,3,2,4,9,Loyal Customers
11532,Lauren Miller,4194,2,44.570000,1,1,4,6,Potential Loyalists
11620,Megan Rodriguez,4347,2,44.570000,3,1,4,8,Potential Loyalists
11283,Arturo Lal,4315,2,44.570000,2,1,4,7,Potential Loyalists
11313,Trevor Jenkins,4225,2,44.570000,1,1,4,6,Potential Loyalists
15052,Kari Moreno,4225,2,44.570000,1,1,4,6,Potential Loyalists
11521,Ariana Peterson,4244,2,44.570000,1,1,4,6,Potential Loyalists
11318,Jessica Wilson,4243,2,44.570000,1,1,4,6,Potential Loyalists
24968,Dalton Moore,4377,1,44.540000,3,3,4,10,Loyal Customers
23714,Joseph Williams,4490,1,44.540000,4,3,4,11,Champions
12824,Kristopher Subram,4211,1,44.540000,1,4,4,9,Loyal Customers
20224,Lawrence Gill,4277,2,44.460000,2,1,4,7,Potential Loyalists
26557,Katelyn Morgan,4424,1,44.220000,3,2,4,9,Loyal Customers
23745,Dana Vazquez,4435,1,44.220000,4,2,4,10,Loyal Customers
23955,Lucas Cook,4203,1,44.220000,1,4,4,9,Loyal Customers
24016,Karla Sharma,4353,1,44.220000,3,3,4,10,Loyal Customers
26794,Michele Dominguez,4360,1,44.220000,3,3,4,10,Loyal Customers
26804,Trinity Sanders,4380,1,44.220000,3,3,4,10,Loyal Customers
19976,Tamara Sun,4375,2,44.040000,3,2,4,9,Loyal Customers
12985,Hailey Roberts,4351,2,43.990000,3,2,4,9,Loyal Customers
12046,Alexa Cook,4447,2,43.990000,4,2,4,10,Loyal Customers
12047,Alexandra Davis,4265,2,43.990000,2,1,4,7,Potential Loyalists
12957,Isabella Lopez,4194,2,43.990000,1,1,4,6,Potential Loyalists
12099,Sydney Hall,4246,2,43.990000,1,1,4,6,Potential Loyalists
11127,Jan Edwards,4281,2,43.980000,2,1,4,7,Potential Loyalists
12227,Kelsey Raje,4436,1,43.980000,4,2,4,10,Loyal Customers
11424,Pamela Garcia,4444,1,43.980000,4,2,4,10,Loyal Customers
12269,Warren Zheng,4377,1,43.980000,3,3,4,10,Loyal Customers
28784,Briana Gomez,4200,1,43.980000,1,4,4,9,Loyal Customers
12313,Jaime Chande,4175,1,43.980000,1,4,4,9,Loyal Customers
11441,Erika Gomez,4182,1,43.980000,1,4,4,9,Loyal Customers
12375,Jarrod Raman,4179,1,43.980000,1,4,4,9,Loyal Customers
11579,Clayton Beck,4343,1,43.980000,3,4,4,11,Champions
23491,Miguel Taylor,4348,1,43.970000,3,4,4,11,Champions
22823,Isabel Alexander,4302,1,43.970000,2,4,4,10,Loyal Customers
19509,Nancy Suri,4249,1,43.970000,2,4,4,10,Loyal Customers
23689,Kayla Hall,4370,1,43.970000,3,3,4,10,Loyal Customers
21074,Diane Carlson,4380,1,43.970000,3,3,4,10,Loyal Customers
23490,Nicholas Wilson,4422,1,43.970000,3,2,4,9,Loyal Customers
13507,Margaret Patterson,4440,2,43.970000,4,2,4,10,Loyal Customers
17318,Tiffany Zhang,4439,2,43.970000,4,2,4,10,Loyal Customers
13516,Harold Ray,4327,2,43.970000,2,1,4,7,Potential Loyalists
21703,Paige Blue,4186,2,43.960000,1,1,4,6,Potential Loyalists
27835,Darren Ruiz,4501,1,43.460000,4,3,4,11,Champions
15822,Damien Zhu,4271,2,43.210000,2,1,4,7,Potential Loyalists
16173,Cory Rana,4402,2,43.210000,3,2,4,9,Loyal Customers
28455,Raymond Sara,4423,1,42.970000,3,2,4,9,Loyal Customers
27610,Jeremy Washington,4417,1,42.970000,3,2,4,9,Loyal Customers
27630,Xavier Coleman,4416,1,42.970000,3,2,4,9,Loyal Customers
12593,Benjamin Zhang,4314,2,42.970000,2,1,4,7,Potential Loyalists
12733,Lacey Cai,4306,2,42.970000,2,1,4,7,Potential Loyalists
12567,Carmen Arthur,4277,2,42.970000,2,1,4,7,Potential Loyalists
12598,Alexandra Bryant,4279,2,42.970000,2,1,4,7,Potential Loyalists
20731,Andre Kovár,4466,1,42.970000,4,3,4,11,Champions
27153,Gina Ruiz,4470,1,42.970000,4,3,4,11,Champions
27304,Alexandra Robinson,4282,1,42.970000,2,3,4,9,Loyal Customers
25696,Damien Luo,4284,1,42.970000,2,3,4,9,Loyal Customers
27135,David Martin,4366,1,42.970000,3,3,4,10,Loyal Customers
26881,Regina Fernandez,4354,1,42.970000,3,3,4,10,Loyal Customers
25915,Paige Bryant,4255,1,42.970000,2,4,4,10,Loyal Customers
26712,Ashley Wilson,4343,1,42.970000,3,4,4,11,Champions
28430,Armando Suarez,4338,1,42.970000,3,4,4,11,Champions
27330,Brendan Nara,4194,1,42.970000,1,4,4,9,Loyal Customers
28435,Edwin Liu,4170,1,42.970000,1,4,4,9,Loyal Customers
27318,James Bryant,4186,1,42.970000,1,4,4,9,Loyal Customers
12150,Logan Wang,4308,2,42.950000,2,1,4,7,Potential Loyalists
11877,Alexis Diaz,4193,2,42.950000,1,1,4,6,Potential Loyalists
11938,Seth Alexander,4181,2,42.950000,1,1,4,6,Potential Loyalists
11923,Sarah Bryant,4181,2,42.950000,1,1,4,6,Potential Loyalists
12157,William White,4222,2,42.950000,1,1,4,6,Potential Loyalists
11866,Lucas Scott,4438,2,42.950000,4,2,4,10,Loyal Customers
23736,Sydney Rivera,4431,1,42.930000,4,2,4,10,Loyal Customers
20873,Joel Subram,4430,1,42.930000,4,2,4,10,Loyal Customers
11122,Byron Vazquez,4321,3,42.930000,2,1,4,7,Potential Loyalists
23291,Timothy Evans,4168,1,42.930000,1,4,4,9,Loyal Customers
21521,Joanna Romero,4327,1,42.930000,2,4,4,10,Loyal Customers
23599,Mackenzie Roberts,4205,1,42.930000,1,4,4,9,Loyal Customers
23692,Isaac King,4364,1,42.930000,3,3,4,10,Loyal Customers
23670,Mya Henderson,4526,1,42.930000,4,3,4,11,Champions
19391,Sergio Rana,4288,1,42.930000,2,3,4,9,Loyal Customers
20594,Arthur Torres,4466,1,42.930000,4,3,4,11,Champions
20963,Teresa Dominguez,4490,1,42.930000,4,3,4,11,Champions
21678,Alvin Tang,4487,1,42.930000,4,3,4,11,Champions
24821,Melissa Alexander,4352,1,42.840000,3,3,4,10,Loyal Customers
24992,Faith Bryant,4399,1,42.840000,3,2,4,9,Loyal Customers
24391,Marissa Washington,4405,1,42.840000,3,2,4,9,Loyal Customers
24398,Brandon Davis,4447,1,42.840000,4,2,4,10,Loyal Customers
27496,Stanley Suri,4436,1,42.280000,4,2,4,10,Loyal Customers
11936,Hunter Clark,4460,1,42.280000,4,2,4,10,Loyal Customers
14696,Shawn Anand,4453,1,42.280000,4,2,4,10,Loyal Customers
12436,Albert Diaz,4388,1,42.280000,3,2,4,9,Loyal Customers
19266,Grant Xu,4410,1,42.280000,3,2,4,9,Loyal Customers
11312,Sara Richardson,4402,2,42.280000,3,2,4,9,Loyal Customers
11309,Victoria Lewis,4185,2,42.280000,1,1,4,6,Potential Loyalists
11644,Charles Torres,4185,2,42.280000,1,1,4,6,Potential Loyalists
11315,Hailey Ward,4204,2,42.280000,1,1,4,6,Potential Loyalists
11294,Dalton Clark,4187,2,42.280000,1,1,4,6,Potential Loyalists
11269,Ryan Foster,4302,2,42.280000,2,1,4,7,Potential Loyalists
